,canon_smi,pX,source,is_train
4418,COC(=O)NC(C)(C)c1ccc2c3ncc(-c4c(C)nnn4C)cc3n([C@H](c3ccccc3)C3CCOCC3)c2c1F,8.301029995663981,reaxys,True
4419,COC(=O)Nc1ccc2c3ncc(-c4c(C)nnn4C)cc3n([C@H](c3ccccc3)C3CCOCC3)c2c1,8.301029995663981,reaxys,True
4420,COC(=O)[C@H](Cc1cnc[nH]1)NC1(c2ccccc2)C(=O)Nc2ccc(-c3c(C)noc3C)cc21,7.045757490560675,reaxys,True
4421,COC(=O)c1c2c(nn1C)c1ncc(-c3c(C)nnn3C)cc1n2C(c1ncccc1F)C1CCOCC1,9.055293117978646,reaxys,True
4422,COC(=O)c1cc2c(cc1CS(C)(=O)=O)-c1cn(C)c(=O)c3[nH]cc(c13)CN2c1ncc(C#CCN)cc1F.O=CO,7.438730460989967,reaxys,True
4423,COC(=O)c1ccc(C(=O)N2Cc3c[nH]c(=O)c4c(C)cc(n34)-c3cc(CS(C)(=O)=O)ccc32)cc1,7.15676722190199,reaxys,True
4424,COC(=O)c1ccc(NC2CCn3nnc(C)c3-c3ccc(-c4cnn(C)c4)cc32)cc1,8.0295177532536,reaxys,True
4425,COC(=O)c1ccc2c(c1)N(c1ccc(Cl)cc1)CCn1nnc(C)c1-2,7.022417787184792,reaxys,True
4426,COC(=O)c1ccc2c(c1)nc(NCCCCNC(=O)CC(C)C)c1nnc(C)n12,7.273187963204275,reaxys,True
4427,COC(=O)c1ccc2c3ncc(-c4c(C)nnn4C)cc3n(C(c3cc(C)nn3C)C3CCOCC3)c2c1,7.602059991327962,reaxys,True
4428,COC(=O)c1ccc2nc(NCCCCNC(=O)OC(C)(C)C)c3nnc(C)n3c2c1,7.468521082957745,reaxys,True
4429,COC(=O)c1cccc(C(=O)N2Cc3c[nH]c(=O)c4c(C)cc(n34)-c3cc(CS(C)(=O)=O)ccc32)c1,8.193820026016112,reaxys,True
4430,COC(=O)c1cccc2c1C(=O)N(c1ccc3c(n1)N(C1CC1)C(C)C(=O)N3C)C2c1ccc(F)cc1,8.0,reaxys,True
4431,COC(=O)c1cccc2c1C(=O)N(c1ccc3c(n1)N(C1CC1)C(C)C(=O)N3C)C2c1cccnc1,8.0,reaxys,True
4432,COC(=O)c1cnc(OC)c2c3ncc(-c4c(C)nnn4C)cc3n([C@H](c3ccccc3)C3CCOCC3)c12,9.0,reaxys,True
4433,COC(=O)c1cnc(OC)c2c3ncc(-c4c(C)noc4C)cc3n([C@H](c3ccccc3)C3CCOCC3)c12,9.0,reaxys,True
4434,COC(=O)c1nn(C)c2c3ncc(-c4c(C)nnn4C)cc3n([C@H](c3ncccc3F)C3CCOCC3)c12,8.954677021213342,reaxys,True
4435,COC(=O)c1sc2c3ncc(-c4c(C)nnn4C)cc3n([C@H](c3ccccc3)C3CCOCC3)c2c1OC,8.250386784361964,reaxys,True
4436,COC(C)(C)c1ccc2c3ncc(-c4c(C)nnn4C)cc3n([C@H](c3ccccc3)C3CCOCC3)c2c1,8.510550889862614,reaxys,True
4437,COC1CN(c2ncc(S(C)(=O)=O)c3c2c2ncc(-c4c(C)nnn4C)cc2n3[C@@H](c2ccccc2)C2CCC(F)(F)CC2)C1,8.0,reaxys,True
4438,COCC(=O)N1CC(n2cc(C)c3c2C(c2ccc(Cl)cc2)N(c2cc(C)c4nnc(C)n4c2)C3=O)C1,6.576475008206375,reaxys,True
4439,COCC(=O)N1CCN(c2nc3ccc(-c4c(C)noc4C)c4c3n2[C@@H](c2ccccn2)CO4)CC1,7.301029995663981,reaxys,True
4440,COCC(=O)NCCCCNc1nc2cc(OC)c(OC)cc2n2c(C)nnc12,7.552841968657781,reaxys,True
4441,COCC(COC)n1c2cc(C(C)(C)O)ccc2c2ncc(-c3c(C)noc3C)cc21,7.602059991327962,reaxys,True
4442,COCC(c1ccccc1)n1c2cc(C(C)(C)O)ccc2c2ncc(-c3c(C)noc3C)cc21,8.301029995663981,reaxys,True
4443,COCCN1CCC(Nc2cc(-c3cn(C)nc3Cc3ccccc3)nn3c(C)nnc23)CC1,8.397940008672037,reaxys,True
4444,COCCN1CCC(Nc2cc(-c3cnn(C)c3Oc3ccccc3)nn3c(C)nnc23)CC1,8.096910013008056,reaxys,True
4445,COCCN1CCC(Nc2cc(N(C)Cc3ccccc3)nn3c(C)nnc23)CC1,8.522878745280337,reaxys,True
4446,COCCNc1nccc2c3ncc(-c4c(C)nnn4C)cc3n([C@H](c3ccccc3)C3CCOCC3)c12,8.0,reaxys,True
4447,COCCON=C1OCc2cc(NC(=O)C[C@@H]3N=C(c4ccc(Cl)cc4)c4c(sc(C)c4C)-n4c(C)nnc43)ccc21,8.008593118934069,reaxys,True
4448,COCCOc1cc2c(cc1OC)nc(NCCCCNC(=O)CC(C)C)c1nnc(C)n12,7.229147988357856,reaxys,True
4449,COCCOc1ccc2c(c1)nc(NCCCCN)c1nnc(C)n12.O=C(O)C(F)(F)F,7.008773924307505,reaxys,True
4450,COCCOc1ccc2c(c1)nc(NCCCCNC(=O)C(C)(C)C(F)(F)F)c1nnc(C)n12,8.045757490560675,reaxys,True
4451,COCCOc1ccc2c(c1)nc(NCCCCNC(=O)C(C)(C)O)c1nnc(C)n12,7.309803919971486,reaxys,True
4452,COCCOc1ccc2c(c1)nc(NCCCCNC(=O)C(C)(C)OC(C)=O)c1nnc(C)n12,7.387216143280264,reaxys,True
4453,COCCOc1ccc2c(c1)nc(NCCCCNC(=O)C(C)C)c1nnc(C)n12,7.356547323513813,reaxys,True
4454,COCCOc1ccc2c(c1)nc(NCCCCNC(=O)C1CC1)c1nnc(C)n12,7.4089353929735005,reaxys,True
4455,COCCOc1ccc2c(c1)nc(NCCCCNC(=O)CC(C)C)c1nnc(C)n12,7.55395269865476,reaxys,True
4456,COCCOc1ccc2c(c1)nc(NCCCCNC(=O)CCC(C)C)c1nnc(C)n12,7.829777942579941,reaxys,True
4457,COCCOc1ccc2c(c1)nc(NCCCCNC(=O)COC(C)=O)c1nnc(C)n12,7.107905397309519,reaxys,True
4458,COCCOc1ccc2c(c1)nc(NCCCCNC(=O)Cc1cccs1)c1nnc(C)n12,7.787559181684466,reaxys,True
4459,COCCOc1ccc2c(c1)nc(NCCCCNC(=O)N1CCOCC1)c1nnc(C)n12,7.552841968657781,reaxys,True
4460,COCCOc1ccc2c(c1)nc(NCCCCNC(=O)NC(C)(C)C)c1nnc(C)n12,7.602059991327962,reaxys,True
4461,COCCOc1ccc2c(c1)nc(NCCCCNC(=O)Nc1ccccc1)c1nnc(C)n12,7.769551078621726,reaxys,True
4462,COCCOc1ccc2c(c1)nc(NCCCCNC(=O)OC(C)(C)C)c1nnc(C)n12,7.795880017344075,reaxys,True
4463,COCCOc1ccc2c(c1)nc(NCCCCNC(=O)SC(C)C)c1nnc(C)n12,8.397940008672037,reaxys,True
4464,COCCOc1ccc2c(c1)nc(NCCCCNC(=O)[C@@H](N)C(C)C)c1nnc(C)n12,7.5376020021010435,reaxys,True
4465,COCCOc1ccc2c(c1)nc(NCCCCNC(=O)[C@@H](NC(=O)C(C)(C)C)C(C)C)c1nnc(C)n12,7.744727494896693,reaxys,True
4466,COCCOc1ccc2c(c1)nc(NCCCCNC(=O)[C@@H](NC(=O)CC(C)C)C(C)C)c1nnc(C)n12,7.920818753952375,reaxys,True
4467,COCCOc1ccc2c(c1)nc(NCCCCNC(=O)[C@@H](NC(=O)[C@@H](O)C(C)C)C(C)C)c1nnc(C)n12,7.823908740944319,reaxys,True
4468,COCCOc1ccc2c(c1)nc(NCCCCNC(=O)[C@@H](NS(C)(=O)=O)C(C)C)c1nnc(C)n12,7.853871964321762,reaxys,True
4469,COCCOc1ccc2c(c1)nc(NCCCCNC(=O)[C@@H](O)C(C)C)c1nnc(C)n12,7.900671456522788,reaxys,True
4470,COCCOc1ccc2c(c1)nc(NCCCCNC(=O)[C@H](O)C(C)C)c1nnc(C)n12,7.740743030061056,reaxys,True
4471,COCCOc1ccc2c(c1)nc(NCCCCNC(=O)c1ccccn1)c1nnc(C)n12,7.2839966563652,reaxys,True
4472,COCCOc1ccc2c(c1)nc(NCCCCNC(=O)c1cccnc1)c1nnc(C)n12,7.221848749616356,reaxys,True
4473,COCCOc1ccc2c(c1)nc(NCCCCNC(=O)c1ccncc1)c1nnc(C)n12,7.309803919971486,reaxys,True
4474,COCCOc1ccc2c(c1)nc(NCCCCNC(C)=O)c1nnc(C)n12,7.040958607678906,reaxys,True
4475,COCCOc1nc2cnc3cc(-c4c(C)noc4C)c(OC)cc3c2n1[C@H](C)c1ccccn1,7.1487416512809245,reaxys,True
4476,COCCn1c(-c2ccc3c(c2)nc(NCCCCNC(=O)CC(C)C)c2nnc(C)n23)nc2ccccc21,8.154901959985743,reaxys,True
4477,COCCn1c(-c2cn3c(C)nnc3c(NC(C)C)n2)nc2cnc(N3CCOCC3)cc21,7.494850021680094,reaxys,True
4478,COCCn1c(-c2cn3c(C)nnc3c(NC(C)C)n2)nc2nc(N3CCOCC3)ccc21,7.309803919971486,reaxys,True
4479,COCCn1cc(C)c2c1C(c1ccc(Cl)cc1)N(c1cc(C)c3nnc(C)n3c1)C2=O,7.025513705118591,reaxys,True
4480,COC[C@@H](C)n1c(C)nc2ccc(-c3cc(C)c(=O)n(C)c3)cc21,6.889162501464615,reaxys,True
4481,COC[C@@H](C)n1c(Sc2ccccc2)nc2cnc3cc(-c4c(C)noc4C)c(OC)cc3c21,7.142667503568732,reaxys,True
4482,COC[C@H](C)n1c(-c2cc(C)c(=O)n(C)c2)nc2cc3c(cc21)N(C(C)C)C(=O)C3(C)C,7.657577319177793,reaxys,True
4483,COC[C@H](C)n1c(-c2cc(C)c(=O)n(C)c2)nc2cc3c(cc21)N(C)C(=O)C3(C)C,7.301029995663981,reaxys,True
4484,COC[C@H](C)n1c(-c2cc(C)c(=O)n(C)c2)nc2ccc(C3CCOCC3)cc21,7.017728766960431,reaxys,True
4485,COC[C@H](C)n1c(-c2cc(C)c(=O)n(C)c2)nc2ccc(N3CCOC[C@@H]3C)cc21,7.1249387366083,reaxys,True
4486,COC[C@H](C)n1c(-c2cc(C)c(=O)n(C)n2)nc2ccc(N3CCOC[C@@H]3C)cc21,7.187086643357144,reaxys,True
4487,COC[C@H](C)n1c(-c2cc(C)c(=O)n(C)n2)nc2cnc(N3CCOC[C@@H]3C)cc21,7.207608310501746,reaxys,True
4488,COC[C@H](C)n1c(-c2cn3c(C)nnc3c(NC(C)C)n2)nc2cc3c(cc21)N(C(C)C)C(=O)C3(C)C,7.744727494896693,reaxys,True
4489,COC[C@H](C)n1c(-c2cn3c(C)nnc3c(NC(C)C)n2)nc2cc3c(cc21)N(C(C)C)S(=O)(=O)C3(C)C,7.769551078621726,reaxys,True
4490,COC[C@H](C)n1c(-c2cn3c(C)nnc3c(NC(C)C)n2)nc2cc3c(cc21)N(C)C(=O)C3(C)C,7.657577319177793,reaxys,True
4491,COC[C@H](C)n1c(-c2cn3c(C)nnc3c(NC(C)C)n2)nc2ccc(C3CCOCC3)cc21,7.309803919971486,reaxys,True
4492,COC[C@H](C)n1c(-c2cn3c(C)nnc3c(NC(C)C)n2)nc2ccc(C3CN(C)CCO3)cc21,7.200659450546418,reaxys,True
4493,COC[C@H](C)n1c(-c2cn3c(C)nnc3c(NC(C)C)n2)nc2ccc(N3CCOCC3)nc21,7.161150909262744,reaxys,True
4494,COC[C@H](C)n1c(-c2cn3c(C)nnc3c(NC(C)C)n2)nc2ccc(N3CCOC[C@@H]3C)cc21,7.236572006437063,reaxys,True
4495,COC[C@H](C)n1c(-c2cn3c(C)nnc3c(NC(C)C)n2)nc2cnc(C3CCOCC3)cc21,7.309803919971486,reaxys,True
4496,COC[C@H](C)n1c(-c2cn3c(C)nnc3c(NC(C)C)n2)nc2cnc(N)cc21,7.161150909262744,reaxys,True
4497,COC[C@H](C)n1c(-c2cn3c(C)nnc3c(NC(C)C)n2)nc2cnc(N3CCOCC3)cc21,7.481486060122112,reaxys,True
4498,COC[C@H](C)n1c(-c2cn3c(C)nnc3c(NC(C)C)n2)nc2cnc(N3CCOC[C@@H]3C)cc21,7.292429823902063,reaxys,True
4499,COC[C@H](C1CCOCC1)n1c2cc(C(C)(C)O)ccc2c2ncc(-c3c(C)nnn3C)cc21,8.301029995663981,reaxys,True
4500,COCc1nc(Nc2c3c(nn2C(C)C)CCC3)c2c(n1)[nH]c1cc(-c3c(C)noc3C)c(OC)cc12,8.400272064905538,reaxys,True
4501,COCc1nc(Nc2cc(C3CC3)nn2C(C)C)c2c(n1)[nH]c1cc(-c3c(C)noc3C)c(OC)cc12,8.457860898284068,reaxys,True
4502,COCc1nnn(C)c1-c1cnc2c3ccc(C(C)(C)O)cc3n([C@H](c3ccccc3)C3CCOCC3)c2c1,7.602059991327962,reaxys,True
4503,COCn1cc(C)c2c1C(c1ccc(Cl)cc1)N(c1cc(C)c3nnn(C)c3n1)C2=O,7.275772276558107,reaxys,True
4504,CON(C)C(=O)c1ccc2c3ncc(-c4c(C)noc4C)cc3n(C(c3ccccc3)C3CCOCC3)c2n1,8.698970004336019,reaxys,True
4505,CON=C1OCc2cc(NC(=O)C[C@@H]3N=C(c4ccc(Cl)cc4)c4c(sc(C)c4C)-n4c(C)nnc43)ccc21,7.866649016557956,reaxys,True
4506,CONC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c2c(sc(C)c2C)-n2c(C)nnc21,7.892790030352131,reaxys,True
4507,COc1c(C(C)(C)O)ccc2c3ncc(-c4c(C)nnn4C)cc3n([C@H](c3ccccc3)C3CCOCC3)c12,8.301029995663981,reaxys,True
4508,COc1c(C(C)(C)O)sc2c3ncc(-c4c(C)nnn4C)cc3n(C(c3ncccc3F)C3CCOCC3)c12,8.827058393534143,reaxys,True
4509,COc1c(C)ccc2c1nc(NCCCCNC(=O)OC(C)(C)C)c1nnc(C)n12,7.443697499232713,reaxys,True
4510,COc1c(C)ccc2c1nc(NCCCCNC(=O)OCC(C)C)c1nnc(C)n12,7.721246399047171,reaxys,True
4511,COc1c(C)ccc2c1nc(NCCCCNC(=O)[C@H](O)C(C)C)c1nnc(C)n12,7.236572006437063,reaxys,True
4512,COc1c(C)ccc2c1nc(NCCCCNC(=O)c1ccccc1F)c1nnc(C)n12,7.397940008672037,reaxys,True
4513,COc1cc(=O)n(C)cc1-c1cc(NS(C)(=O)=O)ccc1Oc1ccccc1,6.99978296126034,reaxys,True
4514,COc1cc(C(=O)NC2CCN(C)CC2)ccc1Nc1ccc2c(n1)N(C)c1ccccc1C(=O)N2C,8.022592561420256,reaxys,True
4515,COc1cc(C(=O)NC2CCN(C)CC2)ccc1Nc1ncc2c(n1)N(C1CCCC1)CC(F)(F)C(=O)N2C,7.906382613020355,reaxys,True
4516,COc1cc(C(C)(C)O)cc2c1c1ncc(-c3c(C)nnn3C)cc1n2C(c1ccccc1F)C1CCOCC1,8.301029995663981,reaxys,True
4517,COc1cc(C(C)(C)O)cc2c1c1ncc(-c3c(C)nnn3C)cc1n2[C@H](c1ccccc1)C1CCOCC1,8.301029995663981,reaxys,True
4518,COc1cc(C(C)(C)O)cc2c1c1ncc(-c3c(C)noc3C)cc1n2C(c1ncccc1F)C1CCOCC1,8.301029995663981,reaxys,True
4519,COc1cc(C(F)(F)F)cc2c1nc(NCCCCNC(=O)CC(C)C)c1nnc(C)n12,7.327902142064283,reaxys,True
4520,COc1cc(C(F)(F)F)cc2c1nc(NCCCCNC(=O)OC(C)C)c1nnc(C)n12,7.42021640338319,reaxys,True
4521,COc1cc(C)c2c(c1)nc(NCCCCN)c1nnc(C)n12.O=C(O)C(F)(F)F,7.1249387366083,reaxys,True
4522,COc1cc(C)c2c(c1)nc(NCCCCNC(=O)OC(C)(C)C)c1nnc(C)n12,7.508638306165727,reaxys,True
4523,COc1cc(C)c2c(c1)nc(NCCCCNC(=O)OC(C)C)c1nnc(C)n12,7.602059991327962,reaxys,True
4524,COc1cc(C)c2nc(NCCCCNC(=O)CC(C)C)c3nnc(C)n3c2c1,7.353871964321762,reaxys,True
4525,COc1cc(F)c(C(C2CCOCC2)n2c3cc(C(C)(C)O)ccc3c3ncc(-c4c(C)nnn4C)cc32)cc1F,8.301029995663981,reaxys,True
4526,COc1cc(Nc2ncc3ccn(-c4cccc(NS(=O)(=O)C5CC5)c4)c3n2)ccc1N1CCN(C)CC1,5.235465854290895,reaxys,True
4527,COc1cc(OC)c2c(=O)[nH]c(-c3cc(C)c(C(=O)OCCO)c(C)c3)nc2c1,7.1487416512809245,reaxys,True
4528,COc1cc(OC)c2c(=O)[nH]c(-c3cc(C)c(OC(=O)C(C)(C)Br)c(C)c3)nc2c1,7.269217724333611,reaxys,True
4529,COc1cc(OC)c2c(=O)[nH]c(-c3cc(C)c(OC(=O)C(C)(C)Oc4ccc(Cl)cc4)c(C)c3)nc2c1,7.402304814074488,reaxys,True
4530,COc1cc(OC)c2c(=O)[nH]c(-c3cc(OC)c(OC(=O)C(C)(C)Br)c(OC)c3)nc2c1,7.679853713888946,reaxys,True
4531,COc1cc(OC)c2c(=O)[nH]c(-c3cc(OC)c(OC(=O)C(C)(C)Oc4ccc(Cl)cc4)c(OC)c3)nc2c1,8.013228265733755,reaxys,True
4532,COc1cc(OC)c2c(=O)[nH]c(-c3cc(OC)c(OCCO)c(OC)c3)nc2c1,7.560667306169737,reaxys,True
4533,COc1cc(S(C)(=O)=O)ccc1Nc1ccc2c(n1)N(C1CCOCC1)[C@H](C)C(=O)N2C,6.855605170204516,reaxys,True
4534,COc1cc2c(c(C)n1)c1ncc(-c3c(C)nnn3C)cc1n2[C@H](c1ccccc1)C1CCOCC1,9.0,reaxys,True
4535,COc1cc2c(cc1-c1c(C)noc1C)[nH]c1ccnc(-c3c(C4CC4)n[nH]c3C)c12,7.169652891747221,reaxys,True
4536,COc1cc2c(cc1-c1c(C)noc1C)[nH]c1nc(N)nc(Nc3c4c(nn3C)CCC4)c12,8.042616166297417,reaxys,True
4537,COc1cc2c(cc1-c1c(C)noc1C)[nH]c1nc(N)nc(Nc3cc(C4CC4)nn3C(C)C)c12,8.384475404716211,reaxys,True
4538,COc1cc2c(cc1-c1c(C)noc1C)ncc1nc(OC(C)C)n([C@H](C)c3ccccn3)c12,7.698970004336019,reaxys,True
4539,COc1cc2c(cc1-c1c(C)noc1C)ncc1nc(OC)n([C@H](C)c3ccccn3)c12,7.823908740944319,reaxys,True
4540,COc1cc2c(cc1-c1c(C)noc1C)ncc1nc(OCC(=O)N(C)C)n([C@H](C)c3ccccn3)c12,7.568636235841013,reaxys,True
4541,COc1cc2c(cc1-c1c(C)noc1C)ncc1nc(OCC(=O)NC(C)C)n([C@H](C)c3ccccn3)c12,7.619788758288394,reaxys,True
4542,COc1cc2c(cc1-c1c(C)noc1C)ncc1nc(OCC(C)(C)O)n([C@H](C)c3ccccn3)c12,7.050152582664995,reaxys,True
4543,COc1cc2c(cc1-c1c(C)noc1C)ncc1nc(OCC(F)F)n([C@H](C)c3ccccn3)c12,7.568636235841013,reaxys,True
4544,COc1cc2c(cc1-c1c(C)noc1C)ncc1nc(OCC(N)=O)n([C@H](C)c3ccccn3)c12,7.494850021680094,reaxys,True
4545,COc1cc2c(cc1-c1c(C)noc1C)ncc1nc(OCCN(C)C)n([C@H](C)c3ccccn3)c12,7.180456064458132,reaxys,True
4546,COc1cc2c(cc1-c1c(C)noc1C)ncc1nc(OCc3nnc(C)o3)n([C@H](C)c3cccc(C)n3)c12,8.0,reaxys,True
4547,COc1cc2c(cc1-c1c(C)noc1C)ncc1nc(OCc3nnc(C)o3)n([C@H](C)c3ccccc3)c12,8.301029995663981,reaxys,True
4548,COc1cc2c(cc1-c1c(C)noc1C)ncc1nc(OCc3nnc(C)o3)n([C@H](C)c3ccccn3)c12,7.358573571312706,reaxys,True
4549,COc1cc2c(cc1-c1c(C)noc1C)ncc1nc(Oc3ccc(C#N)cc3)n([C@H](C)c3ccccn3)c12,6.908706482829596,reaxys,True
4550,COc1cc2c(cc1-c1c(C)noc1C)ncc1nc(Oc3ccc(C(C)(C)O)cc3)n([C@H](C)c3ccccn3)c12,7.795880017344075,reaxys,True
4551,COc1cc2c(cc1-c1c(C)noc1C)ncc1nc(Oc3ccc(F)cc3)n([C@H](C)c3ccccn3)c12,7.055517327849832,reaxys,True
4552,COc1cc2c(cc1-c1c(C)noc1C)ncc1nc(Oc3ccccc3)n([C@H](C)c3ccccn3)c12,7.250185679519139,reaxys,True
4553,COc1cc2c(cc1-c1c(C)noc1C)ncc1nc(S(=O)(=O)C(C)C)n([C@H](C)c3ccccn3)c12,7.522878745280337,reaxys,True
4554,COc1cc2c(cc1-c1c(C)noc1C)ncc1nc(S(=O)C(C)C)n([C@H](C)c3ccccn3)c12,8.045757490560675,reaxys,True
4555,COc1cc2c(cc1-c1c(C)noc1C)ncc1nc(S(C)(=O)=O)n([C@H](C)c3ccccc3)c12,8.769551078621726,reaxys,True
4556,COc1cc2c(cc1-c1c(C)noc1C)ncc1nc(S(C)(=O)=O)n([C@H](C)c3ccccn3)c12,7.193073126817144,reaxys,True
4557,COc1cc2c(cc1-c1c(C)noc1C)ncc1nc(S(C)=O)n([C@H](C)c3ccccn3)c12,8.346787486224656,reaxys,True
4558,COc1cc2c(cc1-c1c(C)noc1C)ncc1nc(SC)n([C@H](C)c3ccccn3)c12,7.568636235841013,reaxys,True
4559,COc1cc2c(cc1-c1c(C)noc1C)ncc1nc(Sc3ccccc3)n([C@H](C)c3ccccn3)c12,7.508638306165727,reaxys,True
4560,COc1cc2c(cc1-c1c(C)noc1C)ncc1nc(Sc3ncc(C)s3)n([C@H](C)c3ccccn3)c12,7.749579997691106,reaxys,True
4561,COc1cc2c(cc1C)nc(NCCCCNC(=O)[C@H](O)C(C)C)c1nnc(C)n12,7.017728766960432,reaxys,True
4562,COc1cc2c(cc1C)nc(NCCCCNC(=O)c1ccccc1)c1nnc(C)n12,7.107905397309519,reaxys,True
4563,COc1cc2c(cc1C)nc(NCCCCNC(=O)c1ccccc1F)c1nnc(C)n12,7.113509274827518,reaxys,True
4564,COc1cc2c(cc1OCCN1CCOCC1)nc(NCCCCNC(=O)CC(C)C)c1nnc(C)n12,7.060480747381382,reaxys,True
4565,COc1cc2c(nc(NCCCCNC(=O)CC(C)C)c3nnc(C)n32)c(OC)c1OC,7.161150909262744,reaxys,True
4566,COc1cc2c3ncc(-c4c(C)nnn4C)cc3n([C@H](c3ccc(F)cc3)C3CCOCC3)c2cc1C(C)(C)O,8.301029995663981,reaxys,True
4567,COc1cc2c3ncc(-c4c(C)nnn4C)cc3n([C@H](c3ccccc3)C3CCOCC3)c2cc1C(C)(C)O,8.619382002601611,reaxys,True
4568,COc1cc2nc(NCCCCC(=O)NC(C)(C)C)c3nnc(C)n3c2cc1OC,7.251811972993799,reaxys,True
4569,COc1cc2nc(NCCCCC(=O)NC(C)C)c3nnc(C)n3c2cc1OC,7.5376020021010435,reaxys,True
4570,COc1cc2nc(NCCCCCNC(=O)OC(C)(C)C)c3nnc(C)n3c2cc1OC,7.251811972993799,reaxys,True
4571,COc1cc2nc(NCCCCNC(=O)C(C)(C)C)c3nnc(C)n3c2cc1C(F)(F)F,7.698970004336019,reaxys,True
4572,COc1cc2nc(NCCCCNC(=O)CC(C)C)c3nnc(C(C)C)n3c2cc1OC,7.468521082957745,reaxys,True
4573,COc1cc2nc(NCCCCNC(=O)CC(C)C)c3nnc(C(F)(F)F)n3c2cc1OC,7.036212172654444,reaxys,True
4574,COc1cc2nc(NCCCCNC(=O)CC(C)C)c3nnc(C)n3c2c(OC)c1OC,7.455931955649724,reaxys,True
4575,COc1cc2nc(NCCCCNC(=O)CC(C)C)c3nnc(C)n3c2cc1C,7.428836485635352,reaxys,True
4576,COc1cc2nc(NCCCCNC(=O)CC(C)C)c3nnc(C)n3c2cc1Cc1ccc([N+](=O)[O-])cc1,7.337242168318426,reaxys,True
4577,COc1cc2nc(NCCCCNC(=O)CC(C)C)c3nnc(C)n3c2cc1F,7.372363747448347,reaxys,True
4578,COc1cc2nc(NCCCCNC(=O)CC(C)C)c3nnc(C)n3c2cc1N,8.254319153082864,reaxys,True
4579,COc1cc2nc(NCCCCNC(=O)CC(C)C)c3nnc(C)n3c2cc1NC(=O)NC(C)C,7.221848749616356,reaxys,True
4580,COc1cc2nc(NCCCCNC(=O)CC(C)C)c3nnc(C)n3c2cc1OCCN1CCOCC1,7.174749102560817,reaxys,True
4581,COc1cc2nc(NCCCCNC(=O)CCC(C)C)c3nnc(C)n3c2cc1OC,7.727965977824862,reaxys,True
4582,COc1cc2nc(NCCCCNC(=O)COC(C)=O)c3nnc(C)n3c2cc1OC,7.568636235841013,reaxys,True
4583,COc1cc2nc(NCCCCNC(=O)Cc3ccccc3)c3nnc(C)n3c2cc1OC,7.495699914119041,reaxys,True
4584,COc1cc2nc(NCCCCNC(=O)Cc3ccco3)c3nnc(C)n3c2cc1OC,7.434833115752497,reaxys,True
4585,COc1cc2nc(NCCCCNC(=O)Cc3cccs3)c3nnc(C)n3c2cc1C(F)(F)F,7.571333751784365,reaxys,True
4586,COc1cc2nc(NCCCCNC(=O)Cc3cccs3)c3nnc(C)n3c2cc1OC,7.807502733387591,reaxys,True
4587,COc1cc2nc(NCCCCNC(=O)N3CCOCC3)c3nnc(C)n3c2cc1OC,7.387216143280264,reaxys,True
4588,COc1cc2nc(NCCCCNC(=O)NC3CCCCC3)c3nnc(C)n3c2cc1C(F)(F)F,7.698970004336019,reaxys,True
4589,COc1cc2nc(NCCCCNC(=O)Nc3ccccc3)c3nnc(C)n3c2cc1OC,7.244125144327507,reaxys,True
4590,COc1cc2nc(NCCCCNC(=O)OCC(C)C)c3nnc(C)n3c2cc1C(F)(F)F,7.356547323513813,reaxys,True
4591,COc1cc2nc(NCCCCNC(=O)SC(C)C)c3nnc(C)n3c2cc1OC,7.455931955649724,reaxys,True
4592,COc1cc2nc(NCCCCNC(=O)[C@H](O)C(C)C)c3nnc(C)n3c2cc1C(F)(F)F,7.356547323513813,reaxys,True
4593,COc1cc2nc(NCCCCNC(=O)[C@H](O)C(C)C)c3nnc(C)n3c2cc1OC,7.920818753952375,reaxys,True
4594,COc1cc2nc(NCCCCNC(=O)c3ccc(Cl)cc3)c3nnc(C)n3c2cc1OC,7.161150909262744,reaxys,True
4595,COc1cc2nc(NCCCCNC(=O)c3ccccc3Cl)c3nnc(C)n3c2cc1C(F)(F)F,7.292429823902063,reaxys,True
4596,COc1ccc(-c2cc3c(n2C)C(c2ccc(Cl)cc2)N(c2cc(C)c(=O)n(C)c2)C3=O)cn1,7.390090583615263,reaxys,True
4597,COc1ccc(Br)cc1S(=O)(=O)Nc1ccc2c(c1)C(=C(C)C)C(=O)N2,6.70077185896622,reaxys,True
4598,COc1ccc(C(=O)c2ccc3c(c2)nc(NCCCCNC(=O)OC(C)(C)C)c2nnc(C)n23)cc1,7.142667503568732,reaxys,True
4599,COc1ccc(C(C2CCOCC2)n2c3cc(C(C)(C)O)ccc3c3ncc(-c4c(C)nnn4C)cc32)c(F)c1,8.301029995663981,reaxys,True
4600,COc1ccc(C(C2CCOCC2)n2c3cc(C(C)(C)O)ccc3c3ncc(-c4c(C)nnn4C)cc32)c(F)c1F,7.602059991327962,reaxys,True
4601,COc1ccc(C(C2CCOCC2)n2c3cc(C(C)(C)O)ccc3c3ncc(-c4c(C)nnn4C)cc32)cc1,8.301029995663981,reaxys,True
4602,COc1ccc(CNc2ccc3c4ncc(-c5c(C)nnn5C)cc4n([C@H](c4ccccc4)C4CCOCC4)c3n2)c(OC)c1,8.0,reaxys,True
4603,COc1ccc(Cl)cc1S(=O)(=O)Nc1ccc2c(c1)CN(C)C(=O)N2,7.221848749616356,reaxys,True
